ssyk2012_4	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai	ssyk2012_1	ssyk2012_2	ssyk2012_3
2227 Geriatriksjuksköterskor	2022	24.891943	.24561648	4.1626081	.33719495	.13150795	.52036631	.20081787	.61358476	.031116577	.34807473	1.9311168	20.450001	33.220001	26.120001	12.41	21.16	22.34	45.740002	42.669998	43.139999	37.939999	36.049999	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2227 Geriatriksjuksköterskor	2023	27.68494	.24561656	4.165792	.33935472	.17924538	.52266163	.32863757	.79552025	.031465001	.59726399	2.1561975	26.6	33.220001	25.889999	11.7	22.34	24	44.09	44.560001	43.139999	39.130001	36.759998	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2010	.21965933	.074100904		.019859822						.0030927069		27.07	33.450001		12.17						38.18		2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2011	.37015009	.14746171		.023645945						.0061854138		29.200001	32.509998		10.52						38.650002		2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2012	.54750752	.15939778		.060794689				.00039936416		.016034957	.00039936416	29.200001	32.98		10.52				42.43		37.709999	44.560001	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2013	2.7725656	.17133385	1.2043737	.086211711				.0011161618		.025884502	.0011161618	17.379999	33.220001	26.83	11.23				43.849998		37.939999	44.09	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2014	4.581121	.18326992	1.9211812	.11272378			.0024716544	.0096736634		.03302316	.0096736634	17.379999	32.740002	26.83	10.52			46.220001	44.330002		37.939999	42.669998	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2015	7.9180279	.19627582	2.6379886	.14257106		.018841196	.004153348	.017516935	.0024177979	.17615001	.060658801	12.88	34.630001	25.65	10.99		23.049999	46.220001	42.91	43.380001	37.939999	37.939999	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2016	12.08346	.24367547	2.8415799	.14571419	.036816727	.24402808	.10876144	.029116411	.006850603	.19949925	.39961109	12.88	34.400002	26.360001	10.52	20.92	22.809999	45.98	43.849998	41.73	38.419998	30.85	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2017	12.53764	.2452962	2.8599572	.16226366	.050795704	.24406269	.11173367	.031166617	.0098926574	.20772386	.40222836	15.48	34.400002	27.540001	12.65	22.809999	23.290001	44.09	42.91	41.73	39.360001	30.85	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2018	14.665374	.24543203	3.2764966	.17187664	.050821818	.28858802	.11744679	.073992178	.013696812	.22850883	.57687044	14.07	33.220001	26.120001	11.94	20.690001	23.049999	44.560001	43.139999	43.849998	37.939999	35.110001	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2019	19.106869	.24550331	4.1206317	.22583449	.054843131	.32188073	.15817165	.10605518	.026495215	.2723648	.70753801	14.3	34.630001	27.780001	10.76	22.809999	23.290001	45.98	44.09	43.139999	39.360001	35.34	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2020	21.135534	.2455377	4.1465287	.27600369	.065149873	.3867656	.16032802	.26081732	.029281307	.3066484	1.1275028	17.610001	33.450001	27.780001	11.23	22.809999	24.23	44.799999	42.43	41.490002	37.939999	37.470001	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2021	22.936653	.24561641	4.1504774	.32633725	.11531902	.49767882	.16934481	.31307393	.03051771	.32369235	1.4428596	17.610001	34.630001	25.889999	10.76	21.16	24	45.740002	42.91	43.380001	38.18	36.290001	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2022	24.891943	.24561648	4.1626081	.33719495	.13150795	.52036631	.20081787	.61358476	.031116577	.34807473	1.9311168	21.16	34.400002	25.41	11.23	21.629999	22.809999	45.040001	43.380001	42.91	38.650002	37.709999	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2228 Intensivvårdssjuksköterskor	2023	27.68494	.24561656	4.165792	.33935472	.17924538	.52266163	.32863757	.79552025	.031465001	.59726399	2.1561975	24.700001	34.16	26.120001	10.28	21.629999	23.290001	44.560001	42.91	43.849998	37.939999	37.939999	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	222 Sjuksköterskor
2231 Operationssjuksköterskor	2010	.21965933	.074100904		.019859822						.0030927069		26.83	34.400002		10.52						37		2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2011	.37015009	.14746171		.023645945						.0061854138		28.49	33.689999		12.65						37.23		2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2012	.54750752	.15939778		.060794689				.00039936416		.016034957	.00039936416	29.67	33.450001		10.28				43.849998		37.23	43.139999	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2013	2.7725656	.17133385	1.2043737	.086211711				.0011161618		.025884502	.0011161618	15.72	34.16	25.889999	10.52				44.330002		37.470001	44.330002	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2014	4.581121	.18326992	1.9211812	.11272378			.0024716544	.0096736634		.03302316	.0096736634	16.190001	32.509998	25.65	11.23			45.740002	42.91		38.650002	42.91	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2015	7.9180279	.19627582	2.6379886	.14257106		.018841196	.004153348	.017516935	.0024177979	.17615001	.060658801	11.94	34.400002	26.6	12.17		23.76	45.98	44.330002	41.490002	37.23	37	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2016	12.08346	.24367547	2.8415799	.14571419	.036816727	.24402808	.10876144	.029116411	.006850603	.19949925	.39961109	15.01	32.509998	27.07	11.23	20.450001	24	45.040001	42.669998	43.380001	38.889999	30.610001	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2017	12.53764	.2452962	2.8599572	.16226366	.050795704	.24406269	.11173367	.031166617	.0098926574	.20772386	.40222836	14.54	34.869999	26.6	11.94	20.450001	22.809999	44.330002	44.09	43.380001	38.18	31.09	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2018	14.665374	.24543203	3.2764966	.17187664	.050821818	.28858802	.11744679	.073992178	.013696812	.22850883	.57687044	13.36	33.919998	27.780001	10.76	22.809999	23.290001	43.849998	42.91	43.139999	37.23	34.630001	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2019	19.106869	.24550331	4.1206317	.22583449	.054843131	.32188073	.15817165	.10605518	.026495215	.2723648	.70753801	16.190001	34.16	25.41	11.7	21.16	24	45.040001	43.619999	43.849998	37.23	35.580002	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2020	21.135534	.2455377	4.1465287	.27600369	.065149873	.3867656	.16032802	.26081732	.029281307	.3066484	1.1275028	16.9	34.869999	26.360001	11.47	22.34	22.34	44.560001	43.139999	41.959999	39.360001	35.580002	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2021	22.936653	.24561641	4.1504774	.32633725	.11531902	.49767882	.16934481	.31307393	.03051771	.32369235	1.4428596	19.27	34.16	27.299999	11.94	21.870001	22.34	43.849998	42.669998	42.91	37.939999	36.52	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2022	24.891943	.24561648	4.1626081	.33719495	.13150795	.52036631	.20081787	.61358476	.031116577	.34807473	1.9311168	20.92	32.509998	27.540001	12.65	21.870001	24.469999	44.799999	44.330002	41.490002	37.23	36.290001	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2231 Operationssjuksköterskor	2023	27.68494	.24561656	4.165792	.33935472	.17924538	.52266163	.32863757	.79552025	.031465001	.59726399	2.1561975	26.360001	32.740002	25.41	12.41	20.92	23.049999	45.509998	43.139999	42.43	38.419998	37.709999	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2010	.21965933	.074100904		.019859822						.0030927069		28.25	34.869999		12.41						38.419998		2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2011	.37015009	.14746171		.023645945						.0061854138		29.67	33.919998		12.41						38.889999		2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2012	.54750752	.15939778		.060794689				.00039936416		.016034957	.00039936416	28.25	34.400002		10.99				42.91		37.470001	42.91	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2013	2.7725656	.17133385	1.2043737	.086211711				.0011161618		.025884502	.0011161618	15.01	33.919998	26.6	12.41				44.560001		39.360001	43.619999	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2014	4.581121	.18326992	1.9211812	.11272378			.0024716544	.0096736634		.03302316	.0096736634	15.48	34.869999	27.540001	11.94			45.509998	44.560001		39.360001	43.849998	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2015	7.9180279	.19627582	2.6379886	.14257106		.018841196	.004153348	.017516935	.0024177979	.17615001	.060658801	11.47	32.98	27.299999	11.7		22.34	44.330002	42.43	43.849998	39.360001	37.470001	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2016	12.08346	.24367547	2.8415799	.14571419	.036816727	.24402808	.10876144	.029116411	.006850603	.19949925	.39961109	13.36	34.16	25.41	11.47	21.870001	24.23	44.09	44.560001	42.43	37.709999	32.27	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2017	12.53764	.2452962	2.8599572	.16226366	.050795704	.24406269	.11173367	.031166617	.0098926574	.20772386	.40222836	13.59	33.450001	27.299999	12.17	22.34	24	44.799999	43.619999	42.669998	38.650002	31.799999	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2018	14.665374	.24543203	3.2764966	.17187664	.050821818	.28858802	.11744679	.073992178	.013696812	.22850883	.57687044	14.54	34.400002	26.6	11.7	21.389999	22.58	45.040001	44.560001	43.619999	38.650002	33.689999	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2019	19.106869	.24550331	4.1206317	.22583449	.054843131	.32188073	.15817165	.10605518	.026495215	.2723648	.70753801	16.43	32.98	25.65	10.99	22.58	24.700001	44.330002	42.669998	41.73	38.18	34.869999	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2020	21.135534	.2455377	4.1465287	.27600369	.065149873	.3867656	.16032802	.26081732	.029281307	.3066484	1.1275028	16.67	33.689999	25.65	10.28	20.450001	24.700001	44.330002	42.200001	42.91	38.889999	36.049999	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2021	22.936653	.24561641	4.1504774	.32633725	.11531902	.49767882	.16934481	.31307393	.03051771	.32369235	1.4428596	19.030001	33.450001	27.07	11.47	22.809999	23.52	44.330002	42.43	42.669998	37.23	35.580002	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2022	24.891943	.24561648	4.1626081	.33719495	.13150795	.52036631	.20081787	.61358476	.031116577	.34807473	1.9311168	21.389999	34.16	25.889999	11.94	20.690001	22.58	44.09	43.849998	43.380001	38.419998	37.470001	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2232 Barnsjuksköterskor	2023	27.68494	.24561656	4.165792	.33935472	.17924538	.52266163	.32863757	.79552025	.031465001	.59726399	2.1561975	25.18	33.689999	27.780001	10.52	21.16	23.76	44.330002	42.669998	41.73	37.709999	36.52	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2233 Skolsköterskor	2010	.21965933	.074100904		.019859822						.0030927069		26.6	33.919998		10.76						39.360001		2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2233 Skolsköterskor	2011	.37015009	.14746171		.023645945						.0061854138		28.25	32.98		10.76						39.360001		2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2233 Skolsköterskor	2012	.54750752	.15939778		.060794689				.00039936416		.016034957	.00039936416	29.43	34.630001		11.23				43.139999		37	43.619999	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2233 Skolsköterskor	2013	2.7725656	.17133385	1.2043737	.086211711				.0011161618		.025884502	.0011161618	16.190001	33.689999	26.360001	10.99				43.619999		37	43.849998	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
2233 Skolsköterskor	2014	4.581121	.18326992	1.9211812	.11272378			.0024716544	.0096736634		.03302316	.0096736634	15.72	34.630001	25.889999	10.28			44.330002	42.200001		38.889999	44.560001	2 Yrken med krav på fördjupad högskolekompetens	22 Yrken med krav på fördjupad högskolekompetens inom hälso- och sjukvård	223 Sjuksköterskor (fortsättning)
